"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"cart:Bounding_Coordinates:2           cart:south_bounding_coordinate:1     ","Attribute","south_bounding_coordinate","n/a","cart","The south_bounding_coordinate attribute provides the southern-most coordinate of the limit of coverage expressed in latitude.","img","ASCII_Real","1","1","-90.0","90.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Horizontal_Coordinate_System_Definition:1","Class","Horizontal_Coordinate_System_Definition","1.0.0.0","cart","The Horizontal_Coordinate_System_Definition class provides the reference frame or system from which linear or angular quantities are measured and assigned to the position that a point occupies. ","img","","","","","","","","","","",""
"cart:Geodetic_Model:1                ","Class","Geodetic_Model","1.0.0.0","cart","The Geodetic_Model class provides parameters describing the shape of the planet.","img","","","","","","","","","","",""
"cart:Geodetic_Model:2                 cart:latitude_type:1                 ","Attribute","latitude_type","n/a","cart","The latitude_type attribute defines the type of latitude (planetographic, planetocentric) used within a cartographic product and as reflected in attribute values within associated PDS labels. For planets and satellites, latitude is measured north and south of the equator; north latitudes are designated as positive. The planetocentric latitude is the angle between the equatorial plane and a line from the center of the body. The planetographic latitude is the angle between the equatorial plane and a line that is normal to the body. In summary, both latitudes are equivalent on a sphere (i.e., equatorial radius equal to polar radius); however, they differ on an ellipsoid (e.g., Mars, Earth). For more on latitude_type, please see the IAU publication available here: http://astrogeology.usgs.gov/groups/IAU-WGCCRE ","img","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cart:Geodetic_Model:2                 cart:spheroid_name:1                 ","Attribute","spheroid_name","n/a","cart","The spheroid_name attribute provides the identification given to established representations of a planet's shape. ","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cart:Geodetic_Model:2                 cart:a_axis_radius:1                 ","Attribute","a_axis_radius","n/a","cart","The a_axis_radius attribute provides the radius of the equatorial axis of the ellipsoid. The IAU calls this "Subplanetary equatorial radius" and mapping applications generally call this "semi_major_axis". ","img","ASCII_Real","1","1","0.0","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"cart:Geodetic_Model:2                 cart:b_axis_radius:1                 ","Attribute","b_axis_radius","n/a","cart","The b_axis_radius attribute provides the value of the intermediate axis of the ellipsoid that defines the approximate shape of a target body. The b_axis_radius is usually in the equatorial plane. The IAU calls this axis "along orbit equatorial radius". Mapping applications, which generally only define a sphere or an ellipse, do not support this radius parameter.","img","ASCII_Real","1","1","0.0","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"cart:Geodetic_Model:2                 cart:c_axis_radius:1                 ","Attribute","c_axis_radius","n/a","cart","The c_axis_radius attribute provides the value of the polar axis of the ellipsoid that defines the approximate shape of a target body. The c_axis_radius is normal to the plane defined by the a_axis_radius and b_axis_radius. The IAU calls this "polar radius". Mapping applications generally call this "semi_minor_axis" ","img","ASCII_Real","1","1","0.0","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"cart:Geodetic_Model:2                 cart:longitude_direction:1           ","Attribute","longitude_direction","n/a","cart","The longitude_direction attribute identifies the direction of longitude (e.g. POSITIVE_EAST or POSITIVE_WEST) for a planet. The IAU definition for direction of positive longitude should be adopted: http://astrogeology.usgs.gov/groups/IAU-WGCCRE. Typically, for planets with prograde (direct) rotations, positive longitude direction is to the west. For planets with retrograde rotations, positive longitude direction is to the east. Generally the Positive West longitude_direction is used for planetographic systems and Positive East is used for planetocentric systems. If the data is defined with Spatial_Domain in a manner not recommended by the IAU, there is a optional Secondary_Spatial_Domain section to define a second set of bounding coordinates.","img","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","13","13","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cart:Geodetic_Model:2                 cart:coordinate_system_type:1        ","Attribute","coordinate_system_type","n/a","cart","There are three basic types of coordinate systems: body-fixed rotating, body-fixed non-rotating, and inertial. A body-fixed coordinate system is one associated with the body (e.g., a planet or satellite). The body-fixed system is centered on the body and rotates with the body (unless it is a non-rotating type), whereas an inertial coordinate system is fixed at some point in space. Currently, the PDS has specifically defined two types of body-fixed rotating coordinate systems: planetocentric and planetographic. However, the set of related data elements are modeled such that definitions for other body-fixed rotating coordinate systems, body-fixed non-rotating and inertial coordinate systems can be added as the need arises. Contact a PDS data engineer for assistance in defining a specific coordinate system. ","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","8","25","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cart:Geodetic_Model:2                 cart:coordinate_system_name:1        ","Attribute","coordinate_system_name","n/a","cart","The given name of the used coordinate system. e.g. "MEAN EARTH/POLAR AXIS OF DE421"","img","ASCII_Text_Preserved","0","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"cart:Geographic:1                    ","Class","Geographic","1.0.0.0","cart","The Geographic class provides information about the quantities of latitude and longitude which define the position of a point on a planetary body's surface with respect to a reference spheroid.","img","","","","","","","","","","",""
"cart:Geographic:2                     cart:latitude_resolution:1           ","Attribute","latitude_resolution","n/a","cart","The latitude_resolution attribute indicates the minimum difference between two adjacent latitude values expressed in angular units of measure.","img","ASCII_Real","0","1","0.0","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Geographic:2                     cart:longitude_resolution:1          ","Attribute","longitude_resolution","n/a","cart","The longitude_resolution attribute indicates the minimum difference between two adjacent longitude values expressed in angular units of measure.","img","ASCII_Real","0","1","0.0","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Planar:1                        ","Class","Planar","1.0.0.0","cart","The Planar class provides the quantities of distances, or distances and angles, which define the position of a point on a reference plane to which the surface of a planet has been projected.","img","","","","","","","","","","",""
"cart:Local:1                         ","Class","Local","1.0.0.0","cart","The Local class provides a description of any coordinate system that is not aligned with the surface of the planet. ","img","","","","","","","","","","",""
"cart:Local:2                          cart:local_description:1             ","Attribute","local_description","n/a","cart","The local_description attribute provides a description of the coordinate system and its orientation to the surface of a planet.","img","ASCII_Text_Preserved","1","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"cart:Local:2                          cart:local_georeference_information:1","Attribute","local_georeference_information","n/a","cart","The local_georeference_information attribute provides a description of the information provided to register the local system to a planet (e.g. control points, satellite ephemeral data, inertial navigation data).","img","ASCII_Text_Preserved","0","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"cart:Planar_Coordinate_Information:1 ","Class","Planar_Coordinate_Information","1.0.0.0","cart","The Planar_Coordinate_Information class provides information about the coordinate system developed on the planar surface.","img","","","","","","","","","","",""
"cart:Planar_Coordinate_Information:2  cart:planar_coordinate_encoding_method:1","Attribute","planar_coordinate_encoding_method","n/a","cart","The planar_coordinate_encoding_method attribute indicates the means used to represent horizontal positions.","img","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cart:Map_Projection:1                ","Class","Map_Projection","1.0.0.0","cart","The Map_Projection class provides the systematic representation of all or part of the surface of a planet on a plane (or Cartesian system). ","img","","","","","","","","","","",""
"cart:Map_Projection:2                 cart:map_projection_name:1           ","Attribute","map_projection_name","n/a","cart","The map_projection_name attribute provides the name of the map projection. Definitions when available are from Synder, J.P., 1987, Map Projections: A Working Manual, USGS Numbered Series, Professional Paper 1395, URL: https://doi.org/10.3133/pp1395.","img","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cart:Grid_Coordinate_System:1        ","Class","Grid_Coordinate_System","1.0.0.0","cart","The Grid_Coordinate_System class defines a plane-rectangular coordinate system usually based on, and mathematically adjusted to, a map projection so that geographic positions can be readily transformed to and from plane coordinates.","img","","","","","","","","","","",""
"cart:Grid_Coordinate_System:2         cart:grid_coordinate_system_name:1   ","Attribute","grid_coordinate_system_name","n/a","cart","The grid_coordinate_system_name attribute provides the name of the grid coordinate system.","img","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cart:Local_Planar:1                  ","Class","Local_Planar","1.0.0.0","cart","The Local_Planar class defines any right-handed planar coordinate system of which the z-axis coincides with a plumb line through the origin that locally is aligned with the surface of the planet. ","img","","","","","","","","","","",""
"cart:Local_Planar:2                   cart:local_planar_description:1      ","Attribute","local_planar_description","n/a","cart","The local_planar_description attribute provides a description of the local planar system.","img","ASCII_Text_Preserved","1","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"cart:Local_Planar:2                   cart:local_planar_georeference_information:1","Attribute","local_planar_georeference_information","n/a","cart","The local_planar_georeference_information attribute provides a description of the information provided to register the local planar system to a planet (e.g. control points, satellite ephemeral data, inertial navigation data).","img","ASCII_Text_Preserved","1","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"cart:Coordinate_Representation:1     ","Class","Coordinate_Representation","1.0.0.0","cart","The Coordinate_Representation class provides the method of encoding the position of a point by measuring its distance from perpendicular reference axes (the "coordinate pair" and "row and column" methods). ","img","","","","","","","","","","",""
"cart:Coordinate_Representation:2      cart:pixel_resolution_x:1            ","Attribute","pixel_resolution_x","n/a","cart"," The pixel_resolution_x and pixel_resolution_y attributes indicate the image array pixel resolution (distance/pixel or degree/pixel) relative to the Cartesian (x,y) coordinate system as defined by the map projection. Due to varying properties across different map projections, actual surface distances for an individual pixel may be accurate only at specific location(s) within the image array (e.g. reference latitude or longitude, standard parallels, etc). For most PDS products, x and y resolution values are equal ('square' pixels). The inclusion of both x and y attributes allows for anticipated products where resolution may differ for each axis ('rectangular' pixels). NOTE: Definition of this PDS4 attribute differs from how 'resolution' was defined within PDS3. ","img","ASCII_Real","1","1","0.0","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Map_Scale","none","TBD_classConcept","REAL"
"cart:Coordinate_Representation:2      cart:pixel_resolution_y:1            ","Attribute","pixel_resolution_y","n/a","cart"," The pixel_resolution_x and pixel_resolution_y attributes indicate the image array pixel resolution (distance/pixel or degree/pixel) relative to the Cartesian (x,y) coordinate system as defined by the map projection. Due to varying properties across different map projections, actual surface distances for an individual pixel may be accurate only at specific location(s) within the image array (e.g. reference latitude or longitude, standard parallels, etc). For most PDS products, x and y resolution values are equal ('square' pixels). The inclusion of both x and y attributes allows for anticipated products where resolution may differ for each axis ('rectangular' pixels). NOTE: Definition of this PDS4 attribute differs from how 'resolution' was defined within PDS3. ","img","ASCII_Real","1","1","0.0","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Map_Scale","none","TBD_classConcept","REAL"
"cart:Coordinate_Representation:2      cart:pixel_scale_x:1                 ","Attribute","pixel_scale_x","n/a","cart"," The pixel_scale_x and pixel_scale_y attributes indicate the image array pixel scale (pixel/degree or pixel/distance) relative to the Cartesian (x,y) coordinate system as defined by the map projection. Due to varying properties across different map projections, actual surface distances for an individual pixel may be accurate only at specific location(s) within the image array (e.g. reference latitude or longitude, standard parallels, etc). For most PDS products, x and y scale values are equal ('square' pixels). The inclusion of both x and y attributes allows for anticipated products where scale may differ for each axis ('rectangular' pixels). NOTE1: For presentation of hard-copy maps, a map scale is traditionally expressed as a 'representative fraction' (the ratio of a hard-copy map to the actual subject surface (e.g. 1:250,000, where one unit of measure on the map equals 250,000 of the same unit on the body surface)). This usage is relevant when map/data are presented on hard-copy media (paper, computer screen,etc). When defining pixel scale within a stored image/array context here, we are expressing a ratio between the image array and the actual surface (thus, pixel/degree or pixel/distance units). NOTE2: Definition of this PDS4 attribute differs from how 'scale' was defined within PDS3 ","img","ASCII_Real","1","1","0.0","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Map_Scale","none","TBD_classConcept","REAL"
"cart:Coordinate_Representation:2      cart:pixel_scale_y:1                 ","Attribute","pixel_scale_y","n/a","cart"," The pixel_scale_x and pixel_scale_y attributes indicate the image array pixel scale (pixel/degree or pixel/distance) relative to the Cartesian (x,y) coordinate system as defined by the map projection. Due to varying properties across different map projections, actual surface distances for an individual pixel may be accurate only at specific location(s) within the image array (e.g. reference latitude or longitude, standard parallels, etc). For most PDS products, x and y scale values are equal ('square' pixels). The inclusion of both x and y attributes allows for anticipated products where scale may differ for each axis ('rectangular' pixels). NOTE1: For presentation of hard-copy maps, a map scale is traditionally expressed as a 'representative fraction' (the ratio of a hard-copy map to the actual subject surface (e.g. 1:250,000, where one unit of measure on the map equals 250,000 of the same unit on the body surface)). This usage is relevant when map/data are presented on hard-copy media (paper, computer screen,etc). When defining pixel scale within a stored image/array context here, we are expressing a ratio between the image array and the actual surface (thus, pixel/degree or pixel/distance units). NOTE2: Definition of this PDS4 attribute differs from how 'scale' was defined within PDS3 ","img","ASCII_Real","1","1","0.0","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Map_Scale","none","TBD_classConcept","REAL"
"cart:Distance_and_Bearing_Representation:1","Class","Distance_and_Bearing_Representation","1.0.0.0","cart","The Distance_and_Bearing_Representation class provides a method of encoding the position of a point by measuring its distance and direction (azimuth angle) from another point.","img","","","","","","","","","","",""
"cart:Distance_and_Bearing_Representation:2 cart:distance_resolution:1           ","Attribute","distance_resolution","n/a","cart","The distance_resolution attribute provides the minimum distance measurable between two points, expressed in Planar Distance Units of measure.","img","ASCII_Real","1","1","0.0","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Map_Scale","none","TBD_classConcept","REAL"
"cart:Distance_and_Bearing_Representation:2 cart:bearing_resolution:1            ","Attribute","bearing_resolution","n/a","cart","The bearing_resolution attribute provides the minimum angle measurable between two points.","img","ASCII_Real","1","1","0.0","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Distance_and_Bearing_Representation:2 cart:bearing_reference_direction:1   ","Attribute","bearing_reference_direction","n/a","cart","The bearing_reference_direction attribute specifies the direction from which the bearing is measured.","img","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","5","5","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cart:Distance_and_Bearing_Representation:2 cart:bearing_reference_meridian:1    ","Attribute","bearing_reference_meridian","n/a","cart","The bearing_reference_meridian attribute specifies the axis from which the bearing is measured.","img","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","4","10","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cart:Equirectangular:1               ","Class","Equirectangular","1.0.0.0","cart","The Equirectangular class contains parameters for the Equirectangular map projection. Synder 1987, DOI:10.3133/pp1395, page 90: https://pubs.usgs.gov/pp/1395/report.pdf#page=102 PROJ: https://proj.org/operations/projections/eqc.html forward: x = R * (lambda - lambda_0) * cos(phi_1) y = R * (phi - phi_1) and reverse: lambda = (x / R cos(phi_1)) + lambda_0 phi = (y / R) + phi_1 where: lambda is the longitude of the location to project on the body; phi is the latitude of the location to project on the body; phi_1 is the standard parallel (north and south of the equator) where the scale of the projection is true; lambda_0 is the central meridian of the map; x is the horizontal coordinate of the projected location on the map; y is the vertical coordinate of the projected location on the map; R is the radius of the body. ","img","","","","","","","","","","",""
"cart:Equirectangular:2                cart:latitude_of_projection_origin:1 ","Attribute","latitude_of_projection_origin","n/a","cart","The latitude_of_projection_origin attribute defines the latitude chosen as the origin of rectangular coordinates for a map projection.","img","ASCII_Real","0","1","-90.0","90.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Equirectangular:2                cart:standard_parallel_1:1           ","Attribute","standard_parallel_1","n/a","cart","The standard_parallel_1 attribute defines the first standard parallel (applicable only for specific projections), the first line of constant latitude at which the surface of the planet and the plane or developable surface intersect. ","img","ASCII_Real","1","1","-90.0","90.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Equirectangular:2                cart:longitude_of_central_meridian:1 ","Attribute","longitude_of_central_meridian","n/a","cart","The longitude_of_central_meridian attribute defines the line of longitude at the center of a map projection generally used as the basis for constructing the projection.","img","ASCII_Real","1","1","-180.0","360.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Lambert_Azimuthal_Equal_Area:1  ","Class","Lambert_Azimuthal_Equal_Area","1.0.0.0","cart","The Lambert_Azimuthal_Equal_Area class contains parameters for the Lambert Azimuthal Equal-area projection. Synder 1987, DOI:10.3133/pp1395, page 182: https://pubs.usgs.gov/pp/1395/report.pdf#page=194 PROJ: https://proj.org/operations/projections/laea.html ","img","","","","","","","","","","",""
"cart:Lambert_Azimuthal_Equal_Area:2   cart:longitude_of_central_meridian:1 ","Attribute","longitude_of_central_meridian","n/a","cart","The longitude_of_central_meridian attribute defines the line of longitude at the center of a map projection generally used as the basis for constructing the projection.","img","ASCII_Real","1","1","-180.0","360.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Lambert_Azimuthal_Equal_Area:2   cart:latitude_of_projection_origin:1 ","Attribute","latitude_of_projection_origin","n/a","cart","The latitude_of_projection_origin attribute defines the latitude chosen as the origin of rectangular coordinates for a map projection.","img","ASCII_Real","1","1","-90.0","90.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Lambert_Conformal_Conic:1       ","Class","Lambert_Conformal_Conic","1.0.0.0","cart","The Lambert_Conformal_Conic class contains parameters for the Lambert Conformal Conic projection. Synder 1987, DOI:10.3133/pp1395, page 104: https://pubs.usgs.gov/pp/1395/report.pdf#page=116 PROJ: https://proj.org/operations/projections/lcc.html ","img","","","","","","","","","","",""
"cart:Lambert_Conformal_Conic:2        cart:standard_parallel_1:1           ","Attribute","standard_parallel_1","n/a","cart","The standard_parallel_1 attribute defines the first standard parallel (applicable only for specific projections), the first line of constant latitude at which the surface of the planet and the plane or developable surface intersect. ","img","ASCII_Real","0","1","-90.0","90.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Lambert_Conformal_Conic:2        cart:standard_parallel_2:1           ","Attribute","standard_parallel_2","n/a","cart","The standard_parallel_2 attribute defines the second standard parallel (applicable only for specific projections, a subset of specific projections where a first standard parallel is applicable), the second line of constant latitude at which the surface of the planet and the plane or developable surface intersect. ","img","ASCII_Real","0","1","-90.0","90.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Lambert_Conformal_Conic:2        cart:longitude_of_central_meridian:1 ","Attribute","longitude_of_central_meridian","n/a","cart","The longitude_of_central_meridian attribute defines the line of longitude at the center of a map projection generally used as the basis for constructing the projection.","img","ASCII_Real","1","1","-180.0","360.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Lambert_Conformal_Conic:2        cart:latitude_of_projection_origin:1 ","Attribute","latitude_of_projection_origin","n/a","cart","The latitude_of_projection_origin attribute defines the latitude chosen as the origin of rectangular coordinates for a map projection.","img","ASCII_Real","1","1","-90.0","90.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Lambert_Conformal_Conic:2        cart:scale_factor_at_projection_origin:1","Attribute","scale_factor_at_projection_origin","n/a","cart"," The scale_factor_at_projection_origin attribute provides a multiplier for reducing a distance obtained from a map by computation or scaling to the actual distance at the projection origin. ","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cart:Mercator:1                      ","Class","Mercator","1.0.0.0","cart","The Mercator class contains parameters for the Mercator projection. Synder 1987, DOI:10.3133/pp1395, page 38: https://pubs.usgs.gov/pp/1395/report.pdf#page=50 PROJ: https://proj.org/operations/projections/merc.html ","img","","","","","","","","","","",""
"cart:Mercator:2                       cart:standard_parallel_1:1           ","Attribute","standard_parallel_1","n/a","cart","The standard_parallel_1 attribute defines the first standard parallel (applicable only for specific projections), the first line of constant latitude at which the surface of the planet and the plane or developable surface intersect. ","img","ASCII_Real","0","1","-90.0","90.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Mercator:2                       cart:longitude_of_central_meridian:1 ","Attribute","longitude_of_central_meridian","n/a","cart","The longitude_of_central_meridian attribute defines the line of longitude at the center of a map projection generally used as the basis for constructing the projection.","img","ASCII_Real","1","1","-180.0","360.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Mercator:2                       cart:latitude_of_projection_origin:1 ","Attribute","latitude_of_projection_origin","n/a","cart","The latitude_of_projection_origin attribute defines the latitude chosen as the origin of rectangular coordinates for a map projection.","img","ASCII_Real","1","1","-90.0","90.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Mercator:2                       cart:scale_factor_at_projection_origin:1","Attribute","scale_factor_at_projection_origin","n/a","cart"," The scale_factor_at_projection_origin attribute provides a multiplier for reducing a distance obtained from a map by computation or scaling to the actual distance at the projection origin. ","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cart:Oblique_Mercator:1              ","Class","Oblique_Mercator","1.0.0.0","cart","The Oblique_Mercator class contains parameters for the Oblique Mercator projection. Synder 1987, DOI:10.3133/pp1395, page 66: https://pubs.usgs.gov/pp/1395/report.pdf#page=78 PROJ: https://proj.org/operations/projections/omerc.html ","img","","","","","","","","","","",""
"cart:Oblique_Mercator:2               cart:longitude_of_central_meridian:1 ","Attribute","longitude_of_central_meridian","n/a","cart","The longitude_of_central_meridian attribute defines the line of longitude at the center of a map projection generally used as the basis for constructing the projection.","img","ASCII_Real","1","1","-180.0","360.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Oblique_Mercator:2               cart:latitude_of_projection_origin:1 ","Attribute","latitude_of_projection_origin","n/a","cart","The latitude_of_projection_origin attribute defines the latitude chosen as the origin of rectangular coordinates for a map projection.","img","ASCII_Real","1","1","-90.0","90.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Orthographic:1                  ","Class","Orthographic","1.0.0.0","cart","The Orthographic class contains parameters for the Orthographic projection. Synder 1987, DOI:10.3133/pp1395, page 145: https://pubs.usgs.gov/pp/1395/report.pdf#page=157 PROJ: https://proj.org/operations/projections/ortho.html ","img","","","","","","","","","","",""
"cart:Orthographic:2                   cart:longitude_of_central_meridian:1 ","Attribute","longitude_of_central_meridian","n/a","cart","The longitude_of_central_meridian attribute defines the line of longitude at the center of a map projection generally used as the basis for constructing the projection.","img","ASCII_Real","1","1","-180.0","360.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Orthographic:2                   cart:latitude_of_projection_origin:1 ","Attribute","latitude_of_projection_origin","n/a","cart","The latitude_of_projection_origin attribute defines the latitude chosen as the origin of rectangular coordinates for a map projection.","img","ASCII_Real","0","1","-90.0","90.0","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cart:Point_Perspective:1             ","Class","Point_Perspective","1.0.0.0","cart","The Point Perspective class contains parameters for the Point Perspective (fundamental definition) projection. Synder 1987, DOI:10.3133/pp1395, page 169: https://pubs.usgs.gov/pp/1395/report.pdf#page=181 ","img","","","","","","","","","","",""
"cart:Point_Perspective:2              cart:target_center_distance:1        ","Attribute","target_center_distance","n/a","cart"," The target_center_distance attribute provides the distance to target center, in meters, relative to the observing system. ","img","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
